location;start_date;end_date;day;plotid;municipality;U_landscape;U_local;urb_cat;phylum;class;order;suborder;length;width;area;biomass_indiv;n_indiv;sizeclass;ord_sub;func_species
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2;0,5;1;0,191596593;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2;0,5;1;0,191596593;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,1;0,9;1,89;0,213931924;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,5;0,6;1,5;0,317252031;1;SC06;DIP_NEM;SC06_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,1;0,6;1,26;0,213931924;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,1;0,6;1,26;0,213931924;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,1;0,6;1,26;0,213931924;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,1;0,6;1,26;0,213931924;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,6;1,02;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,6;1,02;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,6;1,02;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,4;0,6;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,4;0,6;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,4;0,6;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,2;0,5;1,1;0,237648594;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,2;0,5;1,1;0,237648594;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,2;0,5;1,1;0,237648594;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,5;0,8;2;0,317252031;1;SC06;DIP_NEM;SC06_DIP_NEM
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,1;0,7;1,47;0,213931924;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,2;0,8;1,76;0,237648594;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,7;0,9;2,43;0,377521855;1;SC06;DIP_NEM;SC06_DIP_NEM
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,2;0,6;1,32;0,237648594;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,2;1,1;3,52;0,554241374;1;SC07;DIP_NEM;SC07_DIP_NEM
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;4;1,4;5,6;0,917731359;1;SC09;DIP_NEM;SC09_DIP_NEM
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2;0,6;1,2;0,191596593;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2;0,6;1,2;0,191596593;1;SC05;DIP_NEM;SC05_DIP_NEM
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;COLEOPTERA;POLYPHAGA;2,6;1,3;3,38;0,346656827;1;SC06;COL_POL;SC06_COL_POL
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,6;1,4;3,64;0,346656827;1;SC06;HEM_STE;SC06_HEM_STE
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,5;1,4;3,5;0,317252031;1;SC06;HEM_STE;SC06_HEM_STE
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,2;1,1;2,42;0,237648594;1;SC05;HEM_STE;SC05_HEM_STE
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,2;1,1;2,42;0,237648594;1;SC05;HEM_STE;SC05_HEM_STE
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;1,1;2,31;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,4;3,22;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;1,3;2,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;3;1;3;0,47902042;1;SC07;HEM_STE;SC07_HEM_STE
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,7;1,4;3,78;0,377521855;1;SC06;HEM_STE;SC06_HEM_STE
P13SY;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;MEDIUM;MEDIUMMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,7;1,4;3,78;0,377521855;1;SC06;HEM_STE;SC06_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;1,1;2,31;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;1,1;2,31;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;1,1;2,31;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;1,1;2,31;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;1,1;2,31;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;1,1;2,31;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;1,1;2,31;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1;2,3;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1;2,3;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1;2,3;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,4;3,22;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,2;1,1;2,42;0,237648594;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,9;1,62;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,9;1,62;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,9;1,62;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,9;1,62;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;0,8;0,4;0,32;0,02415702;1;SC02;HEM_STE;SC02_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,6;0,7;1,12;0,115710069;1;SC04;HEM_STE;SC04_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,9;1,71;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,9;1,71;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,9;1,71;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;0,5;0,3;0,15;0,008350879;1;SC02;HEM_STE;SC02_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,2;2,76;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,2;2,76;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,2;2,76;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,1;0,8;0,88;0,049614368;1;SC03;HEM_STE;SC03_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,9;1,8;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,9;1,8;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;1;2,1;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,4;0,7;1,68;0,289292649;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,4;0,6;0,84;0,0855676;1;SC03;HEM_STE;SC03_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,4;0,6;0,84;0,0855676;1;SC03;HEM_STE;SC03_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,4;0,6;0,84;0,0855676;1;SC03;HEM_STE;SC03_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,9;1,8;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,2;0,8;1,76;0,237648594;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,8;1,4;3,92;0,409861516;1;SC06;HEM_STE;SC06_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,8;1,4;3,92;0,409861516;1;SC06;HEM_STE;SC06_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,8;1,4;3,92;0,409861516;1;SC06;HEM_STE;SC06_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,8;1,2;3,36;0,409861516;1;SC06;HEM_STE;SC06_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,8;1,68;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P13SG;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;LOW;MEDIUMLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,2;1,1;2,42;0,237648594;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P13SR;08/09/2021;15/09/2021;250;P13;Brasschaat;MEDIUM;HIGH;MEDIUMHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,1;2,53;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
